article_name,journalist,publisher,date,article
[단독] “러시아에선 초코파이가 필수 간식”…해외 곳곳에 공장 늘린다는 이 회사,이효석,매일경제,2025-02-03,"오리온이 ‘3조 클럽’(연간 매출 3조원 이상)에 입성하는 데 성공했다. 작년 한 해 동안 K과자로 세계 각국에서 인기몰이를 한 결과다. 국내외 시장에서 수요가 급증해 공급이 이를 따라가지 못하는 현상까지 벌어지고 있다. 오리온은 올해 공격적으로 생산시설을 확충해 글로벌 수요에 대응할 방침이다. 3일 식품 업계에 따르면 오리온은 처음으로 연간 매출 3조원(지난해 기준)을 넘어선 것으로 확인됐다. 지난해 11월까지 오리온 매출은 2조7982억원에 달했다. 지난해 12월에도 2000억원이 훌쩍 넘는 매출을 달성한 것으로 알려졌다. 국내 식품 업계에서 ‘3조 클럽’이 탄생한 것은 오리온이 10번째다. 풀무원도 신규 ‘3조 클럽’ 가입이 유력하다. 2023년 기준 연 매출이 3조원이 넘는 국내 식품 기업(연결기준)은 CJ제일제당, 동원F&B, 대상, 롯데웰푸드, 롯데칠성음료 등 9곳뿐이다. 오리온은 특히 국내보다 국외에서 잘나가는 기업으로 정평이 나 있다. 오리온의 2023년 전체 매출 가운데 국외 비중이 64%를 기록했다. 오리온의 지난해 1~9월 기준 국가별 매출 비중을 보면 중국 41%, 베트남 15%, 러시아 7%, 인도 1%로 나타났다. 이 가운데 중국 법인의 지난해(1~11월 기준) 매출은 1조1331억원에 달해 한국 법인 매출(1조131억원)을 능가했다. 베트남에선 4435억원, 러시아에선 2085억원을 벌었다. 오리온은 연 매출 1000억원이 넘는 ‘글로벌 메가 브랜드’를 9개나 갖고 있다. 해외 매출에서 대부분을 차지하는 상품은 여전히 초코파이다. 2022년부터 전 세계에서 매해 5000억원어치 이상 팔리고 있다. ‘포카칩’ ‘스윙칩’ 등 감자 스낵도 합산 연 7000억원 이상의 매출을 기록하고 있다. 2023년엔 대표 젤리 브랜드 ‘마이구미’도 글로벌 연 매출 1000억원을 돌파하며 메가 브랜드에 등극했다. 베트남에서는 2019년에 출시한 쌀과자 ‘안(An)’이 지난해 500억원어치 넘게 팔리며 현지 쌀과자 시장점유율 2위를 차지했다. 오리온 관계자는 “올해는 쌀과자 시장에서도 1위를 쟁취하는 것이 목표”라고 강조했다. 국내외 수요를 맞추지 못하자 오리온은 국가를 가리지 않고 대대적으로 공장 증설에 나서고 있다. 먼저 올해 상반기 충북 진천에 제과·포장· 물류를 한곳에 모은 통합센터를 착공한다. 진천테크노폴리스 산업단지 내 18만4502㎡(약 5만5811평) 용지에 연면적 3만8000㎡(약 1만1495평) 규모의 공장이 건설된다. 오리온은 이로써 진천 통합센터를 포함해 국내에서 총 8개 공장을 보유하게 된다. 오리온은 중국 랴오닝성 선양시에 있는 셴양 공장(현지 6번째 공장)에 200억원을 들여 ‘감자 플레이크’ 생산라인과 감자 창고를 본격 가동했다. 폭발하고 있는 ‘오!감자’ ‘예감’ 등 K감자칩 수요 때문이다. 감자 플레이크는 감자 반죽으로 감자칩의 원재료다. 회사는 과거에 현지 업체에서 공수해오던 감자 플레이크를 직접 생산하기로 결정했다. 올해 러시아 트베리주에 있는 트베리 신공장에서 생산동 신축도 감행한다. 트베리 신공장의 가동률이 지난해 130%를 넘어섰기 때문이다. 현지에서 ‘초코파이’ 14종이 판매되고 있는데, 이미 수요가 공급을 초과하고 있어서다. 이미 2개 공장을 보유한 베트남 법인은 연내 하노이에서 3공장, 호찌민에서 4공장을 추가로 추진한다. 중국 시장이 되살아날 조짐이 보이면서 올해 전망도 밝다. 지난해 11월 중국 정부가 한국인의 무비자 입국을 허용하는 등 훈풍이 불고 있어서다. 오리온은 지난해 12월 정기 임원인사에서 이성수 중국법인 대표이사를 부사장으로 승진시키며 힘을 실어줬다. 회사 관계자는 “1990년대 초반부터 꾸준히 세계 시장 개척에 앞장서 왔다”며 “해외 시장에서 성장한 데에는 철저하게 현지화한 전략이 주효했다”고 말했다."
작년 소비 -2.2% … 21년만에 최악,류영욱,매일경제,2025-02-03,
"""원화값 1500원 아래로 내려갈수도""",이희조,매일경제,2025-02-03,
식당에도 헬스장에도 사람이 없다 최악 소비절벽에 자영업자 줄폐업,류영욱,매일경제,2025-02-03,
"한·필리핀 우정, 음악방송으로 더 돈독해져",이진한,매일경제,2025-02-03,
"최상목 ""미국發 관세전쟁에 가용 수단 총동원""",이지안,매일경제,2025-02-03,
내부통제 사활건 우리銀…카드 발급목표 30% 축소,박창영,매일경제,2025-02-03,
"MSCI 글로벌 ESG 평가서 하나금융, 은행 최고등급",박나은,매일경제,2025-02-03,
작년 폐기 지폐 4.7억장… 경부고속도 67회 왕복 길이,오수현,매일경제,2025-02-03,
"""오징어·갈치 담보 잡히고 사업자금 대출 받으세요""",박창영,매일경제,2025-02-03,
금융지주 역대급 실적…KB 순익 5조 넘을까,이희조,매일경제,2025-02-03,
"“귀여운 게 좋아”…유통가, 캐릭터 사업 힘주는 이유",김현정,매일경제,2025-02-03,"유통업계가 올해도 캐릭터 IP(지식재산권)을 활용한 마케팅에 박차를 가하고 있다. 캐릭터 사업으로 소비자에게 친숙하게 다가갈 수 있고, 관련 매출도 올릴 수 있기 때문이다. 3일 관련 업계에 따르면 롯데홈쇼핑은 지난해 7월 유통사 최초로 자체 캐릭터 벨리곰 IP를 활용한 모바일 게임 ‘벨리곰 매치랜드’를 선보였다. 콘텐츠 비즈니스 강화 전략의 일환이다. 벨리곰 매치랜드는 퍼즐게임 이용자 수가 많은 영국, 캐나다 등에서 지난해 7월 시범 출시했다. 현재까지 ‘벨리곰 매치랜드’의 누적 다운로드 수는 2만회를 돌파했다. 2018년 롯데홈쇼핑에서 만든 캐릭터인 벨리곰은 2022년 공공전시, 팝업 스토어 등 오프라인 활동으로 인지도를 높인 이후 2023년, 지난해에는 해외 진출을 본격화하며, 사회관계망서비스(SNS) 팬덤 170만명을 보유한 글로벌 IP로 성장했다. 현재 굿즈 판매, 브랜드 협업 등으로 발생한 누적 매출은 200억원을 돌파했다. 올해는 모바일 게임 활성화, 굿즈 개발 확대 등을 통해 수익모델 다각화에 집중할 예정이다. 식음료 업계에서도 캐릭터 사업은 빠질 수 없다. 하이트진로음료는 출범 이래 최초의 공식 브랜드 캐릭터 ‘진토니’를 선보이며 SNS 마케팅을 강화했다. 진토니는 낮에는 차분하고 진중한 성격의 카페 사장, 밤에는 열정적이고 적극적인 바텐더로 ‘낮카밤바(낮에는 카페, 밤에는 바)’라는 두 가지 세상을 살아가는 세계관 속의 캐릭터다. 낮에는 에이드 등 카페 메뉴로, 밤에는 하이볼, 소토닉, 진토닉 등 주류 메뉴로 활용 가능한 하이트진로음료의 대표 제품인 ‘진로토닉워터’의 특징에서 착안했다. 캐릭터는 하이트진로음료의 상징적 컬러인 블루와 듬직한 곰 이미지를 통해 친근한 이미지를 더했다. 백화점 업계에서도 캐릭터 사업에 힘쓰고 있다. 현대백화점은 지난해 12월 콘텐츠 제작사 스토리피크와 손잡고 자체 캐릭터 흰디가 주인공인 힐링툰 ‘흰디와 함께라면, 언제나 행복해!’를 출간했다. 흰디는 현대백화점이 고객들과 ‘순간의 행복을 기억하자’는 메시지를 나누기 위해 흰색 강아지를 모티브로 2019년 처음 선보인 자체 캐릭터다. 흰디가 젤리 모양의 젤핑, 젤뽀, 젤봉 3명의 ‘젤리씨앗단’ 친구들을 만나 행복을 수집하기 위한 모험을 떠난다는 세계관을 기반으로 한다. 현대백화점은 “앞으로도 다양한 파트너십을 통해 자체 캐릭터를 활용한 콘텐츠의 영역을 넓혀 나갈 것”이라고 말했다. 한편, 한국콘텐츠진흥원의 ‘2024 캐릭터 이용자 실태조사’에 따르면, 캐릭터 IP를 활용한 상품 이용 경험은 95.7%에 육박했으며, 캐릭터 상품 구매 경험도 81.5%를 기록해 캐릭터 시장이 성장하고 있는 것으로 나타났다."
"예경탁 BNK경남은행 은행장, 경상남도육상연맹 ‘회장’ 당선",김민주,매일경제,2025-02-03,"BNK경남은행은 예경탁 은행장이 경상남도육상연맹 통합 6대 회장에 당선됐다고 3일 밝혔다. 예경탁 은행장은 지역 육상과 체육 발전을 위해 헌신한 점을 높이 평가받아 경상남도육상연맹 통합 5대 회장에 이어 6대 회장으로 활동하게 된다. 예 은행장은 지난해 경상남도육상연맹 선수들이 ‘문화체육관광부장관배 제32회 전국생활체육육상경기대회’에서 종합 1위, ‘2024 전국생활체육대축전 육상경기’에서 2위, ‘제30회 대한체육회장배 전국생활체육육상경기대회’에서 3위 등 좋은 성적을 거둘 수 있도록 지원했단 평을 받는다. 앞서 예 은행장은 경상남도육상연맹 통합 5대 회장으로 활동했던 지난해 2월 대한육상연맹으로부터 ‘공로상’을 받은 바 있다. 예경탁 BNK경남은행 은행장은 “경상남도를 대표해 열심히 뛰고 있는 경상남도육상연맹 소속 선수와 관계자들에게 감사하다”며 “육상이 지역민들로부터 사랑 받을 수 있는 스포츠가 될 수 있도록 BNK경남은행에서도 지역 체육 발전과 지역민들의 건강 증진을 위해 다양한 노력을 기울이겠다”라고 말했다. 한편 BNK경남은행은 지난 1997년부터 경상남도육상연맹의 발전을 위해 기부금을 지속적으로 후원해 오고 있다."
"“금리 내리면, 집값 얼마큼 올라?”…기준금리 0.25%p 인하 집값 0.4% 상승",류영상,매일경제,2025-02-03,"한국은행이 기준금리를 0.25%포인트 인하하면 집값이 최대 0.4% 오르고 가계부채가 약 5조1000억원 증가해 국내총생산(GDP) 대비 가계대출 비율이 최대 0.3%포인트 상승하는 것으로 나타났다. 한국은행이 세계에서 5번째로 대규모 준구조 거시경제 모형을 개발해 산출한 결과다. 이 모형을 통해 한은이 기준금리를 0.25%포인트 올릴 경우 비용 증가와 함께 소비·투자가 위축되면서 GDP갭(실질GDP-잠재GDP)이 최대 0.07%포인트 줄어드는 것으로 추정됐다. 잠재성장률 이상의 성장이 어려워진다는 의미다. 소비자물가 상승률(전년동기대비)은 시차를 두고 최대 0.05%p 낮아지고, 주택 가격도 많게는 0.4%까지 하락할 것으로 관측됐다. 가계부채도 5조1000억원정도 줄어 GDP 대비 가계부채 비율이 최대 0.3%p 하락한다는 게 한은의 분석이다. 기준금리가 반대로 0.25%p 내리면 비슷한 정도로 반대 방향의 효과가 발생한다는 게 한은측 설명이다. 즉 금리 0.25%포인트 인하 시 GDP갭은 0.07%포인트 확대되고, 물가는 0.05%포인트 높아진다는 얘기다. 집값도 많게는 0.4%까지 상승하고, 가계부채도 증가할 것으로 분석됐다. 보고서를 작성한 정승렬·강석일 한은 거시모형팀 과장은 “BOK-LOOK으로 2021년 이후 기간의 분기별 거시경제 전망을 테스트한 결과, 다른 대조 모형의 전망치나 주요 투자은행(IB)의 전망치 등과 비교해 전망 오차가 작았다”며 “앞으로도 경제 모형의 개선·보완 작업을 통해 전망 시스템의의 고도화, 통화정책체계 선진화를 뒷받침할 계획”이라고 말했다. 한편 이번 모형 개발 프로젝트는 이창용 한은 총재의 ‘경제 전망과 통화정책과의 연계성을 키우라’는 주문에 따라 2023년 하반기 시작돼 약 1년 반 동안 추진됐다. 새 모형은 ▲대외 ▲지출 ▲물가 ▲금융 등 4개 블록으로 나뉘어 총 150여개의 내생변수와 200여개의 방정식으로 구성, 모형내 주요 변수는 각 블록이 상호작용 하면서 내생적으로 결정되도록 설계됐다."
"부산시·부산은행, 소상공인에 1500억 정책자금",박동민,매일경제,2025-02-03,"부산시와 부산은행이 지역 소상공인을 위해 1500억원의 정책자금을 지원하기로 했다. 부산시는 3일 부산신용보증재단에서 부산은행과 소상공인 정책자금 지원 업무협약을 체결했다. 협약식에는 박형준 시장, 방성빈 부산은행장, 성동화 부산신용보증재단 이사장이 참석했다. 이번협약을 통해 부산은행은 부산신용보증재단에 100억원을 출연해 총 1500억 원 규모의 보증서 담보대출을 실시하고 우대금리도 지원하기로 했다. 부산시는 보증재원 출연 및 이차보전 예산을 투입하고, 부산신용보증재단은 마련된 출연금을 바탕으로 신용보증서를 지원한다. 대출 지원 대상은 부산시에 있는 소상공인과 자영업자이며, 업체당 최대 1억 원 한도로 제공할 계획이다. 박형준 시장은 “불확실한 경제 상황 속에서 지역 소상공인들이 겪는 어려움은 더 클 것”이라며 “앞으로도 시와 신용보증재단, 그리고 은행권의 지속적인 협력을 통해 지역 중소기업과 소상공인들이 지역경제의 주역으로 성장할 수 있도록 지원하는 상생 관계를 만들어 가겠다”고 밝혔다. 방성빈 부산은행장은 “이번 협약이 위기를 겪고있는 지역민들에게 희망이 되길 기대한다”며 “앞으로도 부산은행은 부산시의 경기부양 정책에 적극적으로 동참해 지역경제가 살아날 수 있도록 힘을 보태겠다”고 말했다."
"“원화값 급락, 트럼프 관세 전쟁 영향”…달러당 14.5원 내려 1467.2원",최종일,매일경제,2025-02-03,"트럼프 2기 행정부의 관세 전쟁의 우려로 달러당 원화값이 1470원대로 진입했다. 3일 서울 외환시장에서 달러당 원화값은 전 거래일 대비 14.5원 내린 1467.2원에 거래를 마쳤다. 이는 주간 거래 종가 기준으로 보면 지난달 13일(1470.8원) 이후 3주 만에 가장 낮은 수준이다. 이날 달러당 원화값은 13.3원 내린 1466.0원으로 출발한 뒤, 오전에는 1472.5원까지 하락 폭을 키워갔다. 이후 오후부터는 점차 하락 폭이 줄어들었다. 이는 트럼프 대통령의 관세 인상 정책 등으로 인해 글로벌 무역 전쟁 우려가 커짐에 따라 달러화 강세를 부추긴 영향으로 해석된다. 트럼프 대통령은 지난달 1일(현지시간) 캐나다와 멕시코, 중국에 관세를 부과한다는 행정명령에 서명했다. 오는 4일부터 캐나다와 멕시코산 제품은 25%, 중국 제품은 10%의 추가 관세가 부과될 예정이다. 이에 캐나다·멕시코·중국은 세계무역기구(WTO)에 제소하고, 미국 제품에 보복관세를 물리겠다고 발표하며 맞대응에 나섰다. 또 트럼프 대통령이 유럽연합(EU)에도 관세를 부과하겠다고 예고하면서 시장의 불안감은 높아졌다. 주요 6개국 통화 대비 달러화 가치를 나타내는 달러인덱스는 지난주 108대에서 이날 109 중반대까지 올라왔다. 이날 오후 3시 30분 기준 원·엔 재정환율은 100엔당 944.27원에 거래됐다. 전 거래일 오후 3시30분 기준가인 938.98원보다 5.29원 뛴 수준이다. 엔·달러 환율은 155.35엔을 기록했다."
[NIE 경제기사 이렇게 읽어요] 실적악화로 재무위기 닥친 기업 '웨이버' 통해 극복할 시간 벌죠,김혜순,매일경제,2025-02-03,
"무조건적인 세율 인상, 오히려 세수 감소 불러",,매일경제,2025-02-03,
