article_name,journalist,publisher,date,article
트럼프發 ‘인플레 공포’ 확산… 스태그플레이션 경고음도,장은현,국민일보,2025-02-07,"국민일보DB

세계 경제에 ‘관세전쟁’이라는 먹구름이 드리워졌다. 도널드 트럼프 미국 대통령의 관세 위협에 인플레이션이 재점화할 것이란 우려가 커지고 있고, 미 연방준비제도(Fed·연준)의 추가 기준금리 인하 기대감은 낮아졌다. 전문가들은 관세 정책이 전방위로 확산하면, 세계적 스태그플레이션(경기침체 속 물가상승)이 발생할 수 있다고 경고한다. 한국의 소비자물가도 저성장 속에서 5개월 만에 2%대로 다시 올라섰다.

6일(현지시간) 블룸버그통신에 따르면 뱅크오브아메리카(BOA)가 전 세계 펀드매니저를 대상으로 설문 조사를 한 결과 글로벌 인플레이션 재발을 우려하는 응답자가 지난해 11월 조사 때 9%에서 12월 16%, 지난달 27%로 늘었다. 보스턴 연방준비은행(연은)은 트럼프 대통령의 관세 정책이 개인소비지출(PCE) 물가지수 기준으로 변동성 높은 식품과 에너지를 제외한 기저 인플레이션을 0.8% 포인트까지 올릴 수 있다고 발표했다.

인플레이션 우려가 증폭하자 연준의 추가 금리 인하는 더뎌질 거란 관측에 무게가 실리고 있다. 연준 인사들의 금리 인하 신중론도 잇따르고 있다. 중도 성향으로 평가받는 로리 로건 미국 댈러스 연은 총재는 “몇 개월 내에 인플레이션이 2%에 근접한다면 좋은 소식이겠지만, 연방공개시장위원회(FOMC)가 금리를 조만간 내릴 것 같지 않다”며 “트럼프 정부의 정책 변화가 진행되고 있고, 이에 따른 무역 패턴 변화가 경제 활동에 영향을 끼칠 수 있기 때문”이라고 설명했다. 지난 5일엔 메리 데일리 샌프란시스코 연은 총재가 신중한 접근을 강조했었다.

전문가들은 트럼프 대통령의 관세 정책 방향에 따라 세계 경제가 큰 타격을 받을 수 있다고 전망한다. 현재까지 트럼프 대통령은 ‘관세 인상 발표→협상’ 패턴을 반복하고 있지만, 유럽연합(EU) 등을 겨냥해 관세 부과 의지를 표명하고 있다. 반도체 철강·알루미늄 등으로 대상 품목을 확대하는 계획도 거론하는 중이다.

관세 정책에 따른 강달러 흐름이 스태그플레이션을 발생시킨다는 우려도 커진다. 국제금융기구인 국제결제은행(BIS)은 “달러가 국제 무역·금융에서 지배적 역할을 하는 만큼 강달러 현상이 세계 경제에 스태그플레이션 효과를 불러올 수 있다”며 “강달러는 미국 이외 국가의 수입 물가와 기대 인플레이션을 끌어올리는 요인이고, 세계 금융환경을 빡빡하게 하며, 실물 경제 활동을 약화할 수 있다”고 우려했다.

한국의 지난달 소비자물가는 전년 동월 대비 2.2% 상승하며 5개월 만에 다시 2%대로 올라섰다. 유가와 환율이 동반 상승하면서 해외에서 들여오는 원자재와 수입품 가격이 오른 영향이 컸다. 김상봉 한성대 경제학과 교수는 “한국은 이미 스태그플레이션 상태”라며 “7년째 장기 저성장 상태가 이어지고 있고 물가도 그사이 많이 뛰었다”고 진단했다. 그는 “트럼프의 관세 정책이 본격화하면 물가는 더 오를 수 있고, 이런 시나리오라면 결국 한국도 일본의 길을 걷게 될 것”이라고 내다봤다."
"넷마블, 신작 ‘RF 온라인 넥스트’ 12일 온라인 쇼케이스",이다니엘,국민일보,2025-02-07,"넷마블은 상반기 출시 예정인 신작 다중접속역할수행게임(MMORPG) ‘RF 온라인 넥스트’의 온라인 쇼케이스를 오는 12일에 진행한다.

RF 온라인 넥스트의 자세한 콘텐츠를 소개하는 이번 쇼케이스 영상은 12일 오후 8시에 RF 온라인 넥스트 공식 유튜브 채널, 넷마블 TV 유튜브 채널을 통해 공개한다.

권민관 넷마블엔투 대표, 홍광민 총괄 PD, 이다행 사업 본부장 등이 출연해 RF 온라인 지식재산권(IP)을 활용한 신작의 개발 방향성과 주요 콘텐츠, IP 세계관 등을 소개한다.

RF 온라인 넥스트의 정식 출시일도 쇼케이스를 통해 공개한다.

넷마블은 지난달 22일부터 ‘RF 온라인 넥스트’ 사전등록을 진행 중이다. 사전등록은 공식 브랜드 사이트, 앱 마켓, 넷마블 런처 등을 통해 참여할 수 있다. 완료 시 인게임에서 사용 가능한 보상을 얻는다.

RF 온라인은 지난 2004년부터 20여 년간 서비스하며 글로벌 54개국 2000만명의 이용자가 찾은 히트작이다.


우주를 배경으로 펼쳐지는 3개 국가 간의 스토리를 기반으로, 바이오 슈트·비행 액션·메카닉 장비 ‘신기’ 등을 통해 다채로운 전투 전략을 구사할 수 있는 것이 특징이다. ‘RF 온라인 넥스트’는 PC/모바일 멀티 플랫폼으로 올 상반기 출시 예정이다. (끝)"
대한항공 연매출 16조 ‘사상 최대’…영업익 22.5%↑,김성훈,국민일보,2025-02-07,"대한항공은 에어버스의 최첨단 중대형 항공기 A350-900, 1·2호기를 일본 오사카·후쿠오카 노선에 투입했다. 대한항공 제공

대한항공이 지난해 여객과 화물 부문의 성장세에 힘입어 역대 최대 매출을 기록했다.

대한항공은 별도 재무제표 기준 지난해 매출이 16조1166억원, 영업이익이 1조9446억원으로 잠정 집계됐다고 7일 밝혔다. 매출은 전년 대비 10.6%(1조5415억원) 늘며 1969년 창립 이래 최대치였다. 연간 매출은 2022년부터 3년 연속 최대 기록을 경신했다.

영업이익은 22.5%(3577억원) 증가했다. 역대 최대인 2022년(2조8836억원)에는 못 미쳤지만, 코로나19 전인 2019년(2863억원)의 6.8배에 달했다. 이는 국제선을 중심으로 좌석 공급을 확대하고 항공화물 운임 증가세와 맞물린 전자상거래 등 화물 수요 강세에 적극적으로 대응한 결과다.

국토교통부 항공 통계에 따르면 지난해 대한항공 국제선 승객은 1769만4010명으로 전년 대비 26.5% 증가했다. 국제선 화물 운송량은 160만4858t으로 9.5% 늘었다.

대한항공은 올해 1분기에도 여객과 화물 사업별로 수요에 적극 대응해 수익 극대화에 나선다는 방침이다. 여객은 장거리 노선 수요가 이어지고, 중국 노선 실적 회복이 기대됨에 따라 수요가 몰리는 노선에 공급을 이어가는 한편 부정기편 확대로 수익 극대화를 추진할 계획이다. 화물 사업은 전자상거래 수요 강세에 맞춰 사업 포트폴리오 다각화 및 유연한 공급을 통해 수익성을 높일 예정이다.

대한항공 관계자는 “올해는 글로벌 정치 환경 변화 등 사업 환경의 불확실성이 전망되지만 아시아나항공과의 통합을 위한 준비기간을 거쳐 글로벌 네트워크 항공사로서 경쟁력을 강화해 나갈 계획”이라고 밝혔다."
3월부터 하루 12시간 주식거래… 800종목 거래 예정,관련,국민일보,2025-02-07,김영돈 넥스트레이드 본부장이 7일 서울 여의도 금융투자협회에서 열린 복수거래시장 출범
우리금융 ‘3조 클럽’ 재입성… 지난해 순익 3조860억원,장은현,국민일보,2025-02-07,"우리금융그룹 사옥. 우리금융 제공

우리금융그룹이 지난해 3조860억원의 당기순이익(지배기업 지분 순이익 기준)을 기록했다고 7일 공시했다. 전년(2조5063억원)보다 23.1% 늘어난 것으로 2022년(3조1690억원) 이후 ‘3조 클럽’에 재입성했다.

세부적으로는 지난해 이자이익(8조8863억원)이 전년보다 1.6% 늘었다. 우리금융 관계자는 “지난해 두 차례 기준금리 인하 영향에도 불구하고 중소기업 특화 점포 신설, 국가첨단전략산업단지 중점 지원 등을 통해 기업 대출이 9.0% 증가하는 등 대출 자산이 성장한 덕”이라고 설명했다.

수수료 등 비(非)이자 부문의 이익(1조5541억원)은 41.9% 급증했다. 은행의 자산관리(WM)·투자은행(IB) 부문과 비은행 계열사의 영업 확대에 따라 수수료 이익이 21% 늘어난 영향이 컸다.

계열사별로는 우리은행의 순이익(3조394억원)이 1년 전보다 21.3% 늘었고, 우리카드(1472억원)도 32.6% 증가했다. 우리투자증권(26억원)은 540억원 적자에서 흑자로 돌아섰다.

우리금융의 지난해 4분기 말 기준 보통주자본비율(CET1)은 12.08%로 3분기 말보다 0.13% 포인트 높아졌다.

우리금융은 이날 실적 발표에 앞서 이사회를 열고 안정적 자본 비율을 바탕으로 주당 660원의 지난해 결산 배당을 결의했다. 이에 따라 2024년 연간 배당금은 주당 총 1200원으로 역대 최대 수준을 기록했다.

올해 자사주 매입·소각 규모도 지난해보다 약 10% 많은 1500억원까지 늘리겠다고 발표했다. 이는 밸류업(기업가치 제고) 계획의 추가 추진 방안이다. 비과세 배당을 통한 실질적 배당수익률 개선, 분기 배당 선진화 절차 도입 등도 예고했다."
韓 조선 지난달 선박 수주량 1위…23개월만에 中 제쳐,나경연,국민일보,2025-02-07,"올해 1월 한국 조선업계가 23개월 만에 경쟁국인 중국을 제치고 가장 많은 수주량을 기록했다.

7일 영국의 조선·해운 시황 분석기관 클락슨리서치에 따르면 지난달 전 세계 선박 발주량은 146만CGT(표준선 환산톤수·51척)로 작년 동월 대비 74% 급감했다. 한국은 이 중 90만CGT(13척·62%)를 수주해 수주량 1위를 차지했다. 중국은 27만CGT(19%)로 2위에 올렸다. 한국이 월별 수주량 기준으로 중국을 넘어 1위에 오른 건 2023년 2월 이후 23개월 만이다.

전월인 지난해 12월 한국과 중국이 각각 13만CGT(6%), 193만CGT(82%)의 수주량을 기록한 것을 고려하면 한국 실적이 크게 개선된 모습이다. 한국과 중국이 각각 13척, 21척을 수주한 것으로 집계됐는데 한국은 고부가가치 대형선박을 중심으로, 중국은 저부가가치 소형선을 중심으로 수주한 여파로 풀이된다.

지난달 말 기준 세계 수주 잔량(남은 건조량)은 전월 말 대비 132만CGT 감소한 1억5천679만CGT였다. 국가별 수주 잔량은 중국 9151만CGT(58%), 한국 3702만CGT(24%) 등의 순이었다.

새로 제작하는 선박 가격을 나타내는 신조선가지수는 1월 말 기준 189.38로 전월 대비 0.22 상승했다. 1년 전(181.16)보다는 5%, 4년 전인 2021년 1월(127.11)보다는 49% 상승한 수치다."
삼성바이오로직스 시총 3위 등극… LG엔솔 제쳤다,김성훈,국민일보,2025-02-07,"인천 송도 삼성바이오로직스 제1바이오캠퍼스 전경. 삼성바이오로직스 제공

삼성바이오로직스가 연이은 주가 상승으로 증권시장 시가총액 3위로 올라섰다.

한국거래소에 따르면 삼성바이오로직스는 7일 전장 대비 6.52% 오른 116만원으로 마감하며 사흘 연속 주가가 올랐다. 개장 직후 0.09% 오르며 출발한 주가는 이후 오름폭을 키우며 한때 6.98% 오른 116만5000원으로 역대 최고가를 기록하기도 했다.

삼성바이오로직스 주가는 지난해 말 94만9000원에서 이날까지 22.23% 올랐다. 이에 따라 삼성바이오로직스 시총은 지난해 말 67조5000억원에서 이날 82조5000억원 수준으로 늘었다.

반면 이날 1.75% 내린 LG에너지솔루션은 삼성바이오로직스에 3위 자리를 내줬다. 이경민 대신증권 연구원은 “이재용 회장의 분식회계 사건에 대해 무죄가 선고된 이후 순매수세가 유입되며 삼성바이오로직스가 시총 3위에 등극했다”고 말했다.

지난 3일 서울고법은 이재용 회장이 삼성바이오로직스 분식회계에 관여했다는 혐의에 대해 고의성이 입증되지 않았다고 보고 무죄로 판결했다.

삼성바이오로직스의 실적 전망도 긍정적이다. 지난해 연결기준 연간 매출 4조5473억원, 영업이익 1조3201억원을 기록하며 사상 최고 기록을 썼다. 전년 대비 매출은 23%, 영업이익은 19% 증가했다. 상상인증권은 최근 보고서에서 삼성바이오로직스의 목표주가를 126만원에서 131만원으로 상향 조정했다."
셀트리온 “짐펜트라 장기 증량 투여 환자도 증상 개선”,김성훈,국민일보,2025-02-07,"셀트리온이 국제 학회에서 자가면역질환 치료제 ‘CT-P13 SC’(인플릭시맙 피하제형·미국 제품명 짐펜트라)의 글로벌 3상 장기 사후분석 결과를 공개했다.

셀트리온은 ‘2025 크론병 및 대장염 학회(CCC)’에서 짐펜트라 글로벌 임상 3상의 102주(약 2년) 장기 추적연구 중 증량 투여 관련 결과를 공개했다고 7일 밝혔다. CCC는 미국 내 대표적인 염증성 장질환(IBD) 학회로, 전 세계 소화기 질환 전문가들이 모여 질병 관련 최신 연구와 임상 정보, 치료제 개발 동향 등을 공유하는 자리다. 올해는 6일(현지시간)부터 사흘간 미국 샌프란시스코에서 진행된다.

셀트리온은 크론병(CD) 환자 192명, 궤양성 대장염(UC) 환자 237명을 대상으로 진행한 임상 3상에서 102주까지의 사후분석을 통해 CT-P13 SC 용량을 기존 120㎎에서 240㎎으로 늘린 증량 투여 환자와 비증량 환자 간의 유효성, 면역원성 및 안전성을 비교했다.

연구 결과 22주 시점 이후 증량 투여한 환자들은 102주 차에 증상의 개선 정도를 평가하는 임상적 관해(clinical remission)와 임상적 반응(clinical response) 및 내시경적 반응(endoscopic response)에서 유의미한 개선을 보였다.

또 대다수의 증량 투여 환자는 증량 후 8주 이내에 보다 나은 유효성을 나타냈다. 안전성 측면에서도 비증량군 대비 유의미한 차이를 보이지 않았고, 새로운 안전성 우려 사항도 발견되지 않았다.

셀트리온은 이번 연구 결과를 통해 염증성 장질환 치료에서 다양한 치료 옵션을 제공할 수 있음을 재확인한 만큼 미국 의사들의 짐펜트라 처방 선호도가 한층 높아질 것으로 기대했다.

셀트리온 관계자는 “저명한 다수 국제 학술대회에서 짐펜트라의 치료 효능 및 안전성이 입증된 연구 결과가 지속적으로 공개되며 의료진들로부터 많은 관심과 호응을 받고 있다”며 “향후 의료 환경에서 짐펜트라의 처방 선호도가 높아질 수 있도록 제품 경쟁력을 높일 수 있는 연구를 지속하는 동시에 치료제 접근성을 높여 시장 점유율을 빠르게 확대할 수 있도록 최선을 다할 것”이라고 말했다."
"동원F&B, ‘덴마크 하이’ 그릭요거트 출시…“매출 1000억원 목표”",김성훈,국민일보,2025-02-07,"동원F&B는 고단백 제로슈거 요거트 ‘덴마크 하이 그릭요거트’를 선보였다고 7일 밝혔다.

이 제품은 낙농강국 덴마크산 유산균을 함유한 프리미엄 제품으로, 국산 원유 함량이 94%다. 설탕이나 안정제, 향료, 색소, 감미료, 크림을 넣지 않아 요거트 본연의 담백한 맛이 특징이다.

단백질 28g이 들어있어 성인 기준 단백질 1일 권장량의 절반 이상을 섭취할 수 있다. 면역 기능을 위한 아연과 뼈 건강에 필요한 칼슘도 담겼다.

동원F&B는 지난해 프리미엄 발효유 브랜드 ‘덴마크 하이(Hej!)’를 론칭하고 액상 발효유인 ‘덴마크 하이 요구르트’를 선보인 데 이어 호상(떠먹는) 발효유로 제품군을 확대해 유제품 시장 경쟁력을 강화한다는 방침이다.

이를 통해 덴마크 하이를 연 매출 1000억원 규모의 메가 브랜드로 키운다는 목표다.

동원F&B 관계자는 “덴마크 하이는 액상 발효유, 호상 발효유 등 아이부터 어른까지 온 가족이 즐길 수 있는 프리미엄 발효유 브랜드”라며 “앞으로 다양한 신제품과 마케팅 활동으로 발효유 시장 경쟁력을 더욱 강화해나갈 것”이라고 말했다."
"크래프톤 ‘PUBG: 블라인드스팟’, 스팀 체험판 공개",이다니엘,국민일보,2025-02-07,"크래프톤이 펍지 스튜디오에서 개발 중인 ‘프로젝트 아크’의 정식 명칭을 ‘PUBG: 블라인드스팟’으로 확정하고, 신규 키아트와 트레일러 영상을 7일 공개했다.

‘PUBG: 블라인드스팟’은 5대5 팀 기반의 탑다운 전술 슈팅 게임이다. 기존 탑다운 뷰 게임과 달리 현실적인 슈팅 메커니즘을 경쾌한 페이스로 구현했다. 슈팅 게임 특유의 타격감과 액션성을 살린 총격전을 즐기는 동시에 탑다운 뷰의 장점을 활용한 전략적 플레이를 경험할 수 있는 것이 특징이다. 지난해 지스타에서 국내 이용자를 대상으로 오프라인 시연을 진행했으며, 탑다운 뷰에서 펼칠 수 있는 다양한 전술적 재미로 호응을 얻었다.

펍지 스튜디오는 ‘PUBG: 블라인드스팟’이라는 정식 명칭을 통해 개발 철학과 게임의 핵심 특징을 담아냈다. 게임명에 포함된 ‘PUBG’는 새로운 장르의 대중화를 이끌고자 하는 펍지 스튜디오의 도전 정신과 정체성을 뜻하며, ‘블라인드스팟’은 탑다운 뷰와 슈팅 장르의 조합, 시야 공유를 핵심 요소로 하여 게이머들에게 새로운 경험을 제공한다는 의미를 담고 있다.

정식 명칭 공개와 함께 신규 키아트, 트레일러 영상도 선보였다. 새롭게 공개된 키아트는 고유한 무기와 독특한 전술 가젯을 활용하는 캐릭터들의 모습을 담아냈다. 트레일러 영상에서는 미국의 배틀그라운드 e스포츠 인기 선수 ‘킥스타트’ 맷 스미스가 폭파미션 기반의 공방전에 직접 참여해, 팀원들과 함께 미션을 수행하고 상대 팀을 제압하는 모습을 생생하게 보여준다.

한편 ‘PUBG: 블라인드스팟’은 ‘스팀 넥스트 페스트(Steam Next Fest)’에 참가해 글로벌 이용자들과 만날 예정이다.

스팀 넥스트 페스트는 글로벌 게임 유통 플랫폼 스팀에 출시 예정인 게임들을 미리 플레이해 볼 수 있는 행사로, 오는 25일부터 다음 달 4일까지 진행된다. 펍지 스튜디오는 보다 많은 이용자가 ‘PUBG: 블라인드스팟’을 경험할 수 있도록 오는 21일부터 체험판을 제공한다. 체험판에서는 새로운 캐릭터, 맵, 기능 등을 선보일 예정이며, 이용자 의견을 반영해 게임을 개선해 나갈 계획이다.

또한, tvN ‘더 지니어스’ 등의 음악 작업에 참여한 일렉트로닉 밴드 이디오테잎(IDIOTAPE)과의 컬래버레이션을 통해 제작된 음원이 배경 음악(BGM)으로 사용되며, 긴장감 넘치는 전투와 전략적 플레이의 몰입감을 한층 높일 것으로 기대된다."
